Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:50,2018-04-17 11:16:50,0.408s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:50,2018-04-17 11:16:51,0.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:51,2018-04-17 11:16:51,0.422s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:51,2018-04-17 11:16:52,0.457s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:52,2018-04-17 11:16:54,2.196s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:54,2018-04-17 11:16:54,0.415s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:54,2018-04-17 11:16:55,0.458s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:55,2018-04-17 11:16:55,0.431s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:55,2018-04-17 11:16:56,0.460s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:56,2018-04-17 11:16:58,2.365s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:58,2018-04-17 11:16:58,0.395s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:58,2018-04-17 11:17:01,2.244s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:01,2018-04-17 11:17:01,0.520s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:01,2018-04-17 11:17:02,0.520s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:02,2018-04-17 11:17:02,0.542s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:02,2018-04-17 11:17:03,0.593s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:03,2018-04-17 11:17:03,0.566s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:03,2018-04-17 11:17:04,0.569s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:04,2018-04-17 11:17:04,0.644s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:04,2018-04-17 11:17:05,0.617s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:05,2018-04-17 11:17:06,0.663s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:06,2018-04-17 11:17:06,0.634s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:06,2018-04-17 11:17:09,2.328s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:09,2018-04-17 11:17:09,0.370s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:09,2018-04-17 11:17:10,0.429s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:10,2018-04-17 11:17:12,2.277s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:12,2018-04-17 11:17:12,0.401s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:12,2018-04-17 11:17:13,0.404s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:13,2018-04-17 11:17:13,0.462s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:13,2018-04-17 11:17:15,2.282s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:15,2018-04-17 11:17:16,0.369s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:16,2018-04-17 11:17:18,2.282s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:18,2018-04-17 11:17:18,0.381s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:18,2018-04-17 11:17:19,0.406s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:19,2018-04-17 11:17:21,2.230s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:21,2018-04-17 11:17:22,0.487s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:22,2018-04-17 11:17:22,0.494s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:22,2018-04-17 11:17:23,0.505s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:23,2018-04-17 11:17:23,0.529s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:23,2018-04-17 11:17:24,0.550s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:24,2018-04-17 11:17:24,0.571s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:24,2018-04-17 11:17:25,0.582s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:25,2018-04-17 11:17:25,0.602s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:25,2018-04-17 11:17:26,0.601s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:26,2018-04-17 11:17:28,2.285s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:28,2018-04-17 11:17:29,0.363s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:29,2018-04-17 11:17:31,2.266s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:31,2018-04-17 11:17:31,0.370s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:31,2018-04-17 11:17:34,2.322s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:34,2018-04-17 11:17:34,0.383s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:34,2018-04-17 11:17:36,2.219s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:36,2018-04-17 11:17:37,0.420s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:37,2018-04-17 11:17:39,2.305s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:39,2018-04-17 11:17:39,0.415s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:39,2018-04-17 11:17:40,0.449s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:40,2018-04-17 11:17:40,0.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:40,2018-04-17 11:17:42,2.259s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:42,2018-04-17 11:17:43,0.388s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:43,2018-04-17 11:17:43,0.391s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:43,2018-04-17 11:17:46,2.427s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:46,2018-04-17 11:17:46,0.539s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:46,2018-04-17 11:17:47,0.506s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:47,2018-04-17 11:17:47,0.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:47,2018-04-17 11:17:48,0.551s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:48,2018-04-17 11:17:48,0.589s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:48,2018-04-17 11:17:49,0.560s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:49,2018-04-17 11:17:50,0.599s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:50,2018-04-17 11:17:50,0.640s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:50,2018-04-17 11:17:51,0.653s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:51,2018-04-17 11:17:51,0.655s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:51,2018-04-17 11:17:54,2.452s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:54,2018-04-17 11:17:54,0.423s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:54,2018-04-17 11:17:55,0.419s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:55,2018-04-17 11:17:55,0.433s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:55,2018-04-17 11:17:56,0.440s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:56,2018-04-17 11:17:58,2.459s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:58,2018-04-17 11:17:58,0.393s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:17:58,2018-04-17 11:18:01,2.404s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:01,2018-04-17 11:18:01,0.465s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:01,2018-04-17 11:18:02,0.478s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:02,2018-04-17 11:18:02,0.559s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:02,2018-04-17 11:18:03,0.589s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:03,2018-04-17 11:18:04,0.559s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:04,2018-04-17 11:18:04,0.530s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:04,2018-04-17 11:18:05,0.551s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:05,2018-04-17 11:18:05,0.553s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:05,2018-04-17 11:18:08,2.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:08,2018-04-17 11:18:08,0.364s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:08,2018-04-17 11:18:10,2.353s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:10,2018-04-17 11:18:11,0.357s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:11,2018-04-17 11:18:13,2.570s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:13,2018-04-17 11:18:14,0.432s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:14,2018-04-17 11:18:14,0.436s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:14,2018-04-17 11:18:15,0.451s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:15,2018-04-17 11:18:15,0.495s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:15,2018-04-17 11:18:16,0.483s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:16,2018-04-17 11:18:18,2.367s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:18,2018-04-17 11:18:18,0.358s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:18,2018-04-17 11:18:21,2.496s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:21,2018-04-17 11:18:21,0.369s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:21,2018-04-17 11:18:24,2.430s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:24,2018-04-17 11:18:24,0.397s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:24,2018-04-17 11:18:24,0.406s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:24,2018-04-17 11:18:25,0.433s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:25,2018-04-17 11:18:27,2.490s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:27,2018-04-17 11:18:28,0.372s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:28,2018-04-17 11:18:30,2.439s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:30,2018-04-17 11:18:30,0.366s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:30,2018-04-17 11:18:33,2.485s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:33,2018-04-17 11:18:33,0.377s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:33,2018-04-17 11:18:36,2.505s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:36,2018-04-17 11:18:36,0.381s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:36,2018-04-17 11:18:37,0.391s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:37,2018-04-17 11:18:39,2.509s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:39,2018-04-17 11:18:40,0.414s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:40,2018-04-17 11:18:40,0.394s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:40,2018-04-17 11:18:42,2.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:42,2018-04-17 11:18:43,0.363s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:43,2018-04-17 11:18:45,2.573s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:45,2018-04-17 11:18:46,0.402s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:46,2018-04-17 11:18:46,0.410s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:46,2018-04-17 11:18:47,0.420s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:47,2018-04-17 11:18:49,2.558s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:49,2018-04-17 11:18:50,0.405s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:50,2018-04-17 11:18:50,0.428s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:50,2018-04-17 11:18:50,0.428s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:50,2018-04-17 11:18:51,0.444s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:51,2018-04-17 11:18:53,2.619s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:53,2018-04-17 11:18:54,0.423s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:54,2018-04-17 11:18:54,0.403s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:54,2018-04-17 11:18:57,2.528s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:57,2018-04-17 11:18:57,0.438s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:57,2018-04-17 11:18:58,0.465s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:58,2018-04-17 11:18:58,0.491s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:58,2018-04-17 11:18:59,0.488s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:59,2018-04-17 11:18:59,0.487s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:18:59,2018-04-17 11:19:00,0.527s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:00,2018-04-17 11:19:02,2.634s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:02,2018-04-17 11:19:03,0.379s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:03,2018-04-17 11:19:03,0.390s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:03,2018-04-17 11:19:06,2.683s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:06,2018-04-17 11:19:06,0.385s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:06,2018-04-17 11:19:07,0.411s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:07,2018-04-17 11:19:09,2.697s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:09,2018-04-17 11:19:10,0.365s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:10,2018-04-17 11:19:13,2.845s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:13,2018-04-17 11:19:13,0.377s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:13,2018-04-17 11:19:16,2.756s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:16,2018-04-17 11:19:16,0.614s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:16,2018-04-17 11:19:17,0.654s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:17,2018-04-17 11:19:18,0.655s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:18,2018-04-17 11:19:18,0.651s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:18,2018-04-17 11:19:19,0.670s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:19,2018-04-17 11:19:20,0.670s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:20,2018-04-17 11:19:20,0.689s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:20,2018-04-17 11:19:21,0.705s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:21,2018-04-17 11:19:22,0.726s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:22,2018-04-17 11:19:22,0.734s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:22,2018-04-17 11:19:23,0.747s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:23,2018-04-17 11:19:24,0.754s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:24,2018-04-17 11:19:25,0.781s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:25,2018-04-17 11:19:26,0.824s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:26,2018-04-17 11:19:26,0.966s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:26,2018-04-17 11:19:27,0.813s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:27,2018-04-17 11:19:28,0.856s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:28,2018-04-17 11:19:31,2.749s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:31,2018-04-17 11:19:31,0.464s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:31,2018-04-17 11:19:32,0.471s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:32,2018-04-17 11:19:32,0.484s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:32,2018-04-17 11:19:33,0.498s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:33,2018-04-17 11:19:33,0.604s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:33,2018-04-17 11:19:34,0.573s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:34,2018-04-17 11:19:35,0.545s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:35,2018-04-17 11:19:37,2.713s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:37,2018-04-17 11:19:38,0.398s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:38,2018-04-17 11:19:38,0.418s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:38,2018-04-17 11:19:39,0.475s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:39,2018-04-17 11:19:41,2.718s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:41,2018-04-17 11:19:42,0.369s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:42,2018-04-17 11:19:45,2.925s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:45,2018-04-17 11:19:45,0.445s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:45,2018-04-17 11:19:45,0.437s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:45,2018-04-17 11:19:46,0.467s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:46,2018-04-17 11:19:46,0.462s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:46,2018-04-17 11:19:47,0.499s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:47,2018-04-17 11:19:50,2.735s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:50,2018-04-17 11:19:50,0.441s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:50,2018-04-17 11:19:51,0.452s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:51,2018-04-17 11:19:51,0.452s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:51,2018-04-17 11:19:51,0.478s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:51,2018-04-17 11:19:52,0.513s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:52,2018-04-17 11:19:55,2.717s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:55,2018-04-17 11:19:55,0.446s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:55,2018-04-17 11:19:56,0.470s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:56,2018-04-17 11:19:56,0.466s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:19:56,2018-04-17 11:19:56,0.454s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:19:56,2018-04-17 11:19:57,0.262s,PASSED
